Company1_price_high,Company1_price_low,Company2_price_high,Company2_price_low,Company3_price_high,Company3_price_low,Company4_price_high,Company4_price_low
726.0,704.9600219726562,1.067464828491211,1.017583250999451,5.3125,5.25,38.95000076293945,37.900001525878906
710.969970703125,700.0,1.017583250999451,0.9776780009269714,5.25,5.125,39.400001525878906,38.25
703.0,700.0,1.0774410963058472,0.9876543283462524,5.25,5.125,39.59999847412109,38.84999847412109
703.0,700.0,1.1173462867736816,1.0574884414672852,5.5,5.3125,39.29999923706055,38.400001525878906
703.0599975585938,695.0,1.1073700189590454,1.067464828491211,5.375,5.3125,38.900001525878906,38.29999923706055
695.010009765625,675.0,1.0874173641204834,1.067464828491211,5.375,5.3125,39.900001525878906,38.04999923706055
682.3200073242188,682.010009765625,1.1173462867736816,1.067464828491211,5.4375,5.3125,39.59999847412109,38.34999847412109
705.0,675.0,1.1073700189590454,1.0774410963058472,5.3125,5.25,39.45000076293945,38.75
705.4500122070312,694.75,1.1173462867736816,1.0774410963058472,5.25,5.25,39.400001525878906,39.09999847412109
726.47998046875,702.280029296875,1.1073700189590454,1.0774410963058472,5.1875,5.1875,39.5,38.900001525878906
743.0,702.0,1.0973936319351196,1.0774410963058472,5.3125,5.3125,39.45000076293945,38.900001525878906
748.1199951171875,710.0,1.1173462867736816,1.0774410963058472,5.4375,5.3125,39.79999923706055,38.84999847412109
724.8800048828125,724.8800048828125,1.1073700189590454,1.0774410963058472,5.5625,5.5,39.70000076293945,39.25
720.0,697.0,1.1073700189590454,1.0774410963058472,6.3125,5.625,39.59999847412109,39.20000076293945
704.5599975585938,698.02001953125,1.0774410963058472,1.047512173652649,7.0,6.125,39.79999923706055,38.900001525878906
731.010009765625,700.0,1.0574884414672852,1.017583250999451,6.5625,6.4375,39.25,38.59999847412109
710.0,675.010009765625,1.0375359058380127,1.017583250999451,6.5625,6.4375,39.45000076293945,38.29999923706055
699.739990234375,660.0,1.0375359058380127,1.017583250999451,6.5625,6.4375,38.70000076293945,38.29999923706055
694.489990234375,669.5,1.0375359058380127,1.017583250999451,6.5625,6.5,38.95000076293945,37.84999847412109
699.9199829101562,687.0,1.0375359058380127,1.017583250999451,6.8125,6.5,38.5,37.29999923706055
700.0,670.6199951171875,1.0574884414672852,1.017583250999451,7.5625,6.75,38.0,37.34999847412109
694.9299926757812,675.0,1.157251477241516,1.0375359058380127,7.6875,7.3125,38.09999847412109,37.400001525878906
684.47998046875,670.0,1.157251477241516,1.1173462867736816,8.0,7.625,38.25,37.650001525878906
679.780029296875,645.0,1.14727520942688,1.1073700189590454,8.4375,7.6875,37.70000076293945,36.95000076293945
663.4299926757812,628.0,1.1372989416122437,1.0973936319351196,7.875,7.6875,37.375,36.79999923706055
662.72998046875,600.0,1.14727520942688,1.0874173641204834,7.875,7.75,37.775001525878906,36.84999847412109
641.9299926757812,625.0,1.1073700189590454,1.0874173641204834,7.875,7.875,37.20000076293945,36.84999847412109
651.9400024414062,600.010009765625,1.1173462867736816,1.0874173641204834,7.875,7.6875,36.95000076293945,36.29999923706055
664.9000244140625,625.510009765625,1.1173462867736816,1.0574884414672852,7.6875,7.375,36.82500076293945,35.54999923706055
710.8900146484375,660.010009765625,1.0774410963058472,1.0375359058380127,7.4375,7.25,36.5,35.54999923706055
690.989990234375,690.989990234375,1.0774410963058472,1.0375359058380127,7.25,7.125,37.400001525878906,35.95000076293945
699.0,600.0,1.0574884414672852,1.027559518814087,7.3125,7.0625,37.45000076293945,36.95000076293945
621.2100219726562,575.0,1.0375359058380127,1.0076069831848145,7.375,7.25,37.34999847412109,36.0
594.489990234375,550.0,1.0375359058380127,1.0076069831848145,7.375,7.25,36.0,35.5
564.989990234375,549.3900146484375,1.027559518814087,0.9876543283462524,7.25,7.25,35.75,35.400001525878906
555.0,543.0,0.9976306557655334,0.9726898670196532,7.125,7.125,35.650001525878906,35.349998474121094
569.010009765625,550.0,1.0774410963058472,0.9577254056930542,7.0625,6.875,35.599998474121094,35.29999923706055
582.1500244140625,533.5599975585938,1.14727520942688,1.0774410963058472,7.1875,7.0,36.04999923706055,35.29999923706055
574.989990234375,534.969970703125,1.14727520942688,1.0973936319351196,7.25,7.1875,35.70000076293945,35.25
580.0,540.0,1.14727520942688,1.1173462867736816,7.25,7.1875,36.09999847412109,35.45000076293945
542.1799926757812,520.0,1.2171093225479126,1.127322554588318,7.25,7.25,35.29999923706055,33.95000076293945
510.0,488.0499877929688,1.2171093225479126,1.167227864265442,7.1875,7.1875,33.79999923706055,33.20000076293945
507.5,493.0,1.167227864265442,1.127322554588318,7.1875,7.1875,34.29999923706055,33.099998474121094
512.0,500.0,1.1372989416122437,1.1073700189590454,7.25,7.1875,34.400001525878906,33.900001525878906
523.989990234375,504.9400024414063,1.14727520942688,1.1173462867736816,7.1875,7.1875,35.04999923706055,34.0
540.0,521.0,1.157251477241516,1.1173462867736816,7.1875,7.0,34.07500076293945,33.20000076293945
582.4199829101562,514.8400268554688,1.167227864265442,1.127322554588318,6.9375,6.75,33.5,33.0
580.0499877929688,512.2000122070312,1.167227864265442,1.1372989416122437,6.6875,6.6875,33.150001525878906,32.599998474121094
532.989990234375,479.5199890136719,1.167227864265442,1.1372989416122437,6.875,6.625,32.54999923706055,31.75
481.0,436.0299987792969,1.177204132080078,1.14727520942688,6.875,6.75,33.70000076293945,32.099998474121094
498.9500122070313,480.0,1.177204132080078,1.047512173652649,6.6875,6.5625,34.25,33.599998474121094
504.0,491.0199890136719,1.0774410963058472,1.027559518814087,6.625,6.5,34.5,32.900001525878906
494.0,467.1600036621094,1.067464828491211,1.047512173652649,6.625,6.625,34.349998474121094,33.32500076293945
492.6400146484375,469.7300109863281,1.067464828491211,1.027559518814087,6.625,6.625,34.45000076293945,34.0
526.9500122070312,493.0,1.0375359058380127,1.0076069831848145,6.625,6.625,35.45000076293945,34.0
540.0,513.0,1.0574884414672852,0.9776780009269714,6.5625,6.5,35.45000076293945,34.650001525878906
550.0,530.0,1.0574884414672852,1.0574884414672852,6.75,6.5625,37.04999923706055,34.5
555.0,543.0499877929688,1.047512173652649,1.0076069831848145,6.9375,6.75,36.45000076293945,35.599998474121094
537.8200073242188,495.0,1.0574884414672852,1.017583250999451,7.0,7.0,36.5,35.5
506.0,491.9500122070313,1.1173462867736816,1.0574884414672852,7.0,7.0,36.400001525878906,35.099998474121094
506.0,478.7999877929688,1.1173462867736816,1.0774410963058472,6.875,6.8125,36.25,35.75
503.010009765625,485.5299987792969,1.1073700189590454,1.047512173652649,6.6875,6.625,37.34999847412109,35.95000076293945
499.989990234375,486.0,1.067464828491211,1.0375359058380127,6.6875,6.625,37.25,36.5
495.5400085449219,456.9500122070313,1.0375359058380127,0.9876543283462524,6.6875,6.625,37.32500076293945,36.79999923706055
485.0700073242188,456.0499877929688,1.017583250999451,0.9976306557655334,6.6875,6.6875,37.25,36.400001525878906
456.9800109863281,426.510009765625,1.017583250999451,1.0076069831848145,6.5625,6.4375,37.84999847412109,37.150001525878906
446.0,429.5199890136719,1.067464828491211,0.9976306557655334,6.5625,6.4375,38.25,37.0
460.0,437.0299987792969,1.047512173652649,0.9976306557655334,6.5625,6.4375,38.04999923706055,37.0
452.0,438.0,1.027559518814087,0.9677017331123352,6.4375,6.4375,38.0,37.29999923706055
451.0,430.3999938964844,0.9976306557655334,0.937772810459137,6.5,6.5,37.95000076293945,37.34999847412109
450.0,431.0,0.9976306557655334,0.9028556942939758,6.4375,6.4375,38.45700073242188,34.900001525878906
483.989990234375,433.0,0.9477490782737732,0.8978675603866577,6.4375,6.3125,38.900001525878906,38.04999923706055
465.739990234375,440.1099853515625,0.917820155620575,0.8579623103141785,6.3125,6.1875,38.84999847412109,38.400001525878906
485.05999755859375,451.9299926757813,0.9976306557655334,0.8579623103141785,6.4375,6.375,39.04999923706055,38.04999923706055
435.0,311.0,1.027559518814087,0.937772810459137,6.4375,6.3125,38.900001525878906,38.34999847412109
347.6300048828125,325.010009765625,1.067464828491211,1.0076069831848145,6.4375,6.4375,38.900001525878906,38.34999847412109
340.6499938964844,329.5,1.0774410963058472,1.0076069831848145,7.4375,6.5,39.0,38.375
336.25,327.1700134277344,1.0874173641204834,1.0375359058380127,8.0,7.25,39.25,38.400001525878906
353.739990234375,329.989990234375,1.0973936319351196,0.9976306557655334,8.0625,7.6875,39.34999847412109,38.45000076293945
366.0,337.0,1.0574884414672852,0.9976306557655334,7.75,7.5,38.900001525878906,38.45000076293945
340.0,298.0,1.027559518814087,0.9976306557655334,7.625,7.4375,39.25,38.34999847412109
348.5899963378906,308.0,1.0574884414672852,1.0076069831848145,7.4375,7.25,39.34999847412109,38.70000076293945
346.2699890136719,325.010009765625,1.167227864265442,1.047512173652649,7.125,7.0,39.34999847412109,38.84999847412109
337.5,310.2200012207031,1.157251477241516,1.0874173641204834,7.0,6.875,39.25,38.84999847412109
334.989990234375,326.260009765625,1.1372989416122437,1.0774410963058472,7.125,6.9375,39.25,38.150001525878906
342.8500061035156,310.25,1.14727520942688,1.1073700189590454,7.25,7.0625,39.25,38.79999923706055
333.1499938964844,312.260009765625,1.14727520942688,1.1073700189590454,7.75,7.25,39.70000076293945,38.04999923706055
321.8099975585937,302.0400085449219,1.142287015914917,1.1073700189590454,7.9375,7.5,38.95000076293945,38.29999923706055
309.0,213.30999755859372,1.19715678691864,1.1173462867736816,7.5,7.5,39.0,38.25
230.3699951171875,148.0,1.19715678691864,1.14727520942688,7.5,7.5,38.650001525878906,38.09999847412109
239.88999938964844,180.94000244140625,1.167227864265442,1.0973936319351196,7.5,7.5,38.09999847412109,36.34999847412109
308.1300048828125,214.5,1.127322554588318,1.0874173641204834,7.4375,7.375,38.20000076293945,36.54999923706055
293.010009765625,264.7300109863281,1.1372989416122437,1.0973936319351196,7.375,7.375,37.75,36.09999847412109
285.0199890136719,266.92999267578125,1.0874173641204834,1.047512173652649,7.375,7.375,38.04999923706055,36.79999923706055
264.92999267578125,240.0,1.0973936319351196,1.0574884414672852,7.375,7.1875,38.20000076293945,37.25
236.00999450683597,210.5,1.067464828491211,1.0375359058380127,7.25,7.125,38.09999847412109,36.900001525878906
250.0,229.9499969482422,1.067464828491211,1.0375359058380127,7.25,7.25,38.54999923706055,37.47499847412109
230.0500030517578,220.0,1.0574884414672852,1.017583250999451,7.1875,7.125,39.07500076293945,37.70000076293945
214.6000061035156,190.75,1.0375359058380127,0.9776780009269714,7.125,7.125,39.20000076293945,38.375
200.0,172.00999450683594,1.027559518814087,0.9976306557655334,7.25,7.1875,39.45000076293945,38.70000076293945
164.0,117.37999725341795,1.027559518814087,0.9776780009269714,7.3125,7.3125,39.650001525878906,38.95000076293945
161.72999572753906,155.0,0.9976306557655334,0.9677017331123352,7.4375,7.25,39.5,38.29999923706055
175.0,156.30999755859375,1.0375359058380127,0.9677017331123352,7.625,7.3125,38.34999847412109,37.650001525878906
175.99000549316406,163.38999938964844,1.0774410963058472,1.0076069831848145,7.8125,7.6875,39.04999923706055,38.34999847412109
187.0,180.0800018310547,1.1073700189590454,1.0574884414672852,7.6875,7.5625,39.650001525878906,38.150001525878906
195.2899932861328,185.0,1.1372989416122437,1.067464828491211,7.4375,7.4375,40.525001525878906,39.20000076293945
200.0,179.0,1.0874173641204834,1.0375359058380127,7.5,7.5,40.5,39.45000076293945
180.0,171.4600067138672,1.0375359058380127,1.0375359058380127,7.5,7.5,40.04999923706055,38.5
182.02999877929688,171.35000610351562,1.0574884414672852,1.0375359058380127,7.5,7.5,40.45000076293945,38.75
181.75,176.0,1.067464828491211,1.0375359058380127,7.4375,7.375,40.0,39.09999847412109
180.5,173.52999877929688,1.067464828491211,1.0375359058380127,7.375,7.25,39.34999847412109,38.5
187.25,179.0,1.0973936319351196,1.0375359058380127,7.1875,7.1875,38.79999923706055,38.04999923706055
195.8500061035156,185.1999969482422,1.167227864265442,1.0874173641204834,7.1875,7.0625,38.20000076293945,37.29999923706055
205.1000061035156,190.0,1.167227864265442,0.9976306557655334,7.1875,7.125,38.0,37.0
203.0,196.63999938964844,1.0874173641204834,1.027559518814087,7.1875,7.125,38.400001525878906,37.400001525878906
215.0,204.32000732421875,1.067464828491211,1.017583250999451,7.375,7.1875,39.29999923706055,37.92499923706055
215.0,208.0,1.047512173652649,0.9976306557655334,7.25,7.125,38.400001525878906,37.70000076293945
210.3000030517578,205.5,1.027559518814087,0.9976306557655334,7.1875,7.0625,39.95000076293945,37.95000076293945
203.94000244140625,180.3000030517578,1.017583250999451,0.927796483039856,7.1875,7.0625,40.0,38.95000076293945
191.9900054931641,177.0500030517578,1.0076069831848145,0.9577254056930542,7.125,6.875,40.5,39.650001525878906
197.0,184.5500030517578,0.9976306557655334,0.927796483039856,7.0625,6.9375,40.25,39.5
203.0,189.8800048828125,0.9976306557655334,0.9776780009269714,7.0625,6.9375,40.09999847412109,39.70000076293945
210.0,199.97999572753903,0.9976306557655334,0.9677017331123352,7.0,6.9375,40.09999847412109,39.09999847412109
204.9900054931641,203.3600006103516,1.017583250999451,0.9776780009269714,7.0,6.75,39.70000076293945,38.70000076293945
195.25,194.1100006103516,1.0076069831848145,0.9776780009269714,7.0,6.875,39.34999847412109,38.04999923706055
206.5,189.97999572753903,1.031550049781799,0.9218106865882874,7.0,6.625,39.04999923706055,37.80500030517578
210.0,200.0,1.009602189064026,0.9766803979873656,6.4375,5.875,38.59999847412109,37.650001525878906
208.0,198.9600067138672,1.042523980140686,0.9876543283462524,6.8125,6.4375,38.84999847412109,37.54999923706055
259.7900085449219,207.6999969482422,1.0644718408584597,1.009602189064026,6.5625,6.5,38.150001525878906,37.07500076293945
253.0,229.72999572753903,1.0644718408584597,1.0205761194229126,6.6875,6.4375,38.34999847412109,37.75
231.8000030517578,226.0,1.0644718408584597,1.0205761194229126,6.6875,6.5,38.54999923706055,37.59999847412109
222.0,210.07000732421875,1.0644718408584597,1.0205761194229126,6.6875,6.5,38.59999847412109,37.75
212.0,195.0,1.086419701576233,1.031550049781799,6.5,6.25,38.95000076293945,38.20000076293945
210.8999938964844,203.0,1.086419701576233,0.9986282587051392,6.6875,6.5,39.25,38.54999923706055
208.0,199.0,1.042523980140686,1.009602189064026,6.5625,6.3125,39.45000076293945,38.59999847412109
203.0,200.0,1.042523980140686,0.9766803979873656,6.375,6.1875,39.54999923706055,38.75
199.0,195.0,1.0534979104995728,0.965706467628479,6.3125,6.0625,39.900001525878906,38.45000076293945
199.0,192.05999755859372,1.0754457712173462,1.042523980140686,6.1875,5.9375,39.900001525878906,38.34999847412109
199.0500030517578,192.07000732421875,1.0754457712173462,1.0205761194229126,6.125,6.0,39.84999847412109,39.29999923706055
195.0,190.0,1.031550049781799,0.965706467628479,6.125,5.9375,40.0,38.45000076293945
192.0,187.0,1.009602189064026,0.9766803979873656,6.125,5.9375,39.34999847412109,38.95000076293945
189.0,182.6100006103516,1.0534979104995728,0.9876543283462524,6.0,5.75,39.400001525878906,38.92499923706055
209.77999877929688,193.00999450683597,1.042523980140686,1.009602189064026,5.8125,5.5,39.95000076293945,38.84999847412109
213.0,200.4199981689453,1.031550049781799,1.009602189064026,5.9375,5.5,39.95000076293945,36.5
249.6100006103516,212.0,1.031550049781799,0.9547325372695924,6.0,5.75,40.0,39.29999923706055
265.0400085449219,237.0,0.9986282587051392,0.9766803979873656,5.9375,5.75,41.45000076293945,39.5
262.0,243.9499969482422,0.9986282587051392,0.932784616947174,5.75,5.75,41.20000076293945,40.34999847412109
249.69000244140625,241.5,0.965706467628479,0.8998628258705139,5.8125,5.6875,41.0,40.0
247.0,233.80999755859372,0.9218106865882874,0.8888888955116272,5.9375,5.6875,40.525001525878906,39.75
240.0200042724609,225.0500030517578,0.9437585473060608,0.8888888955116272,6.0,6.0,40.84999847412109,39.54999923706055
228.0,221.82000732421875,0.9108367562294006,0.8449931144714355,6.0625,6.0,39.900001525878906,39.0
236.30999755859372,228.0,0.8779149651527405,0.8449931144714355,6.1875,5.9375,39.650001525878906,38.5
235.8699951171875,230.0,0.9218106865882874,0.8449931144714355,6.0,5.875,39.09999847412109,38.150001525878906
233.2700042724609,222.0399932861328,0.9218106865882874,0.8779149651527405,6.0625,5.9375,39.5,38.20000076293945
231.9499969482422,224.94000244140625,0.8888888955116272,0.7462276816368103,6.0625,6.0,39.70000076293945,38.5
235.4199981689453,225.00999450683597,0.790123462677002,0.7462276816368103,6.0,5.9375,39.20000076293945,38.04999923706055
226.9900054931641,215.58999633789065,0.7791495323181152,0.7462276816368103,6.0,5.9375,38.84999847412109,38.07500076293945
222.5200042724609,213.7700042724609,0.7681756019592285,0.7133058905601501,6.0,5.9375,39.34999847412109,38.25
222.0500030517578,212.75,0.7462276816368103,0.7023319602012634,6.0,5.8125,39.5,38.95000076293945
215.8500061035156,211.0,0.7242798209190369,0.6035665273666382,6.0,5.9375,39.84999847412109,38.900001525878906
217.4199981689453,208.47000122070312,0.7133058905601501,0.6145404577255249,6.0,5.8125,39.5,38.34999847412109
235.0,215.0,0.8120713233947754,0.7023319602012634,6.0,5.875,39.95000076293945,38.75
236.82000732421875,218.0800018310547,0.8340191841125488,0.7462276816368103,6.0,5.9375,39.54999923706055,38.34999847412109
230.41000366210935,225.00999450683597,0.7791495323181152,0.7352537512779236,6.125,5.875,38.70000076293945,38.150001525878906
226.07000732421875,206.07000732421875,0.790123462677002,0.7352537512779236,5.9375,5.8125,39.34999847412109,38.79999923706055
225.0,217.00999450683597,0.8010973930358887,0.7736625671386719,5.9375,5.9375,39.59999847412109,38.59999847412109
220.0,215.0,0.790123462677002,0.7572016716003418,5.9375,5.875,39.0,37.59999847412109
227.88999938964844,215.1699981689453,0.790123462677002,0.7572016716003418,5.9375,5.875,38.75,37.900001525878906
232.6499938964844,191.19000244140625,0.790123462677002,0.7242798209190369,5.875,5.875,39.70000076293945,37.84999847412109
205.0,191.1100006103516,0.7462276816368103,0.7133058905601501,5.9375,5.75,39.650001525878906,38.400001525878906
194.63999938964844,190.0,0.7791495323181152,0.7242798209190369,5.9375,5.875,39.95000076293945,38.84999847412109
189.25,181.0,0.7681756019592285,0.7133058905601501,5.9375,5.875,40.75,39.150001525878906
186.0,177.0,0.7352537512779236,0.7133058905601501,5.9375,5.8125,40.59999847412109,39.34999847412109
183.27999877929688,176.27999877929688,0.7352537512779236,0.7023319602012634,5.8125,5.625,40.34999847412109,39.20000076293945
177.0,173.99000549316406,0.7023319602012634,0.68038409948349,5.6875,5.6875,40.79999923706055,40.09999847412109
183.8500061035156,169.0500030517578,0.7023319602012634,0.68038409948349,5.6875,5.625,41.20000076293945,40.45000076293945
185.5,177.52000427246094,0.7462276816368103,0.68038409948349,5.875,5.75,40.70000076293945,39.59999847412109
188.25,176.8000030517578,0.7352537512779236,0.6913580298423767,5.8125,5.5625,41.04999923706055,40.0
188.5500030517578,183.0399932861328,0.7352537512779236,0.6913580298423767,5.6875,5.5,42.59999847412109,40.84999847412109
177.72000122070312,169.00999450683594,0.7462276816368103,0.7133058905601501,5.875,5.625,41.09999847412109,40.04999923706055
173.89999389648438,157.0,0.7462276816368103,0.7242798209190369,5.8125,5.625,41.04999923706055,40.25
175.47999572753906,170.6999969482422,0.7352537512779236,0.6913580298423767,5.6875,5.5625,40.95000076293945,40.09999847412109
173.0800018310547,161.00999450683594,0.7023319602012634,0.6694101691246033,5.75,5.5,40.400001525878906,39.09999847412109
170.0,162.3300018310547,0.7023319602012634,0.68038409948349,5.75,5.75,39.45000076293945,38.54999923706055
168.1999969482422,162.57000732421875,0.7023319602012634,0.6694101691246033,5.75,5.625,40.20000076293945,38.95000076293945
169.8800048828125,161.0,0.7023319602012634,0.6694101691246033,5.5625,5.3125,40.34999847412109,39.400001525878906
162.66000366210938,158.27999877929688,0.6913580298423767,0.6474622488021851,5.75,5.5625,39.34999847412109,38.400001525878906
174.02000427246094,163.0,0.68038409948349,0.6584362387657166,5.5625,5.4375,39.59999847412109,38.5
167.0,159.5,0.68038409948349,0.6474622488021851,5.5,5.375,39.54999923706055,38.150001525878906
165.3699951171875,159.66000366210938,0.68038409948349,0.6474622488021851,5.5,5.375,39.95000076293945,38.79999923706055
164.39999389648438,160.50999450683594,0.6639232039451599,0.6145404577255249,5.4375,5.375,40.59999847412109,38.84999847412109
167.8800048828125,162.0,0.6584362387657166,0.6255143880844116,5.5625,5.4375,40.84999847412109,39.650001525878906
165.58999633789062,159.86000061035156,0.6474622488021851,0.6145404577255249,5.5,5.5,40.75,39.75
163.99000549316406,157.00999450683594,0.6474622488021851,0.6145404577255249,5.375,5.375,41.45000076293945,40.29999923706055
161.60000610351562,150.1699981689453,0.6474622488021851,0.6255143880844116,5.3125,5.25,41.29999923706055,40.400001525878906
159.6699981689453,149.7899932861328,0.6474622488021851,0.6255143880844116,5.3125,5.25,41.34999847412109,39.775001525878906
153.27000427246094,147.7899932861328,0.6474622488021851,0.6255143880844116,5.25,4.6875,41.09999847412109,40.09999847412109
158.69000244140625,151.0,0.6474622488021851,0.6255143880844116,4.6875,4.5,41.0,40.25
159.99000549316406,154.1199951171875,0.6255143880844116,0.5925925970077515,4.5,4.25,41.150001525878906,40.20000076293945
157.75999450683594,155.0,0.6255143880844116,0.5925925970077515,4.3125,4.125,41.25,40.45000076293945
155.0,145.0,0.6255143880844116,0.5925925970077515,4.625,4.25,41.34999847412109,40.54999923706055
148.0,140.0,0.6364883184432983,0.6145404577255249,4.5,4.5,41.400001525878906,40.25
147.8000030517578,141.0,0.6255143880844116,0.6145404577255249,4.5625,4.5,41.400001525878906,40.650001525878906
147.97000122070312,142.75999450683594,0.6364883184432983,0.6145404577255249,4.875,4.625,41.5,40.75
146.75,144.2899932861328,0.6255143880844116,0.6145404577255249,5.0625,4.9375,41.75,40.59999847412109
146.3000030517578,143.85000610351562,0.6255143880844116,0.6035665273666382,5.125,5.125,42.0,41.400001525878906
145.3699951171875,140.5,0.6255143880844116,0.6035665273666382,5.0,5.0,41.75,40.79999923706055
144.5500030517578,139.97999572753906,0.6255143880844116,0.6035665273666382,5.0,4.8125,41.75,40.5
142.39999389648438,138.0500030517578,0.6584362387657166,0.6145404577255249,5.125,4.875,41.45000076293945,40.45000076293945
140.99000549316406,133.6199951171875,0.6474622488021851,0.6145404577255249,5.0,4.8125,40.900001525878906,38.95000076293945
134.14999389648438,129.0,0.6474622488021851,0.6145404577255249,4.9375,4.625,41.29999923706055,40.54999923706055
137.99000549316406,134.0,0.6584362387657166,0.6364883184432983,4.8125,4.5625,41.75,40.70000076293945
144.75,135.66000366210938,0.6584362387657166,0.6364883184432983,4.9375,4.75,42.79999923706055,40.54999923706055
153.24000549316406,143.0,0.6474622488021851,0.6255143880844116,4.9375,4.75,42.400001525878906,41.29999923706055
154.44000244140625,142.47999572753906,0.6474622488021851,0.6255143880844116,4.75,4.5625,42.59999847412109,42.0
153.0500030517578,146.99000549316406,0.6584362387657166,0.6364883184432983,4.625,4.5,42.59999847412109,42.150001525878906
151.88999938964844,143.0,0.6584362387657166,0.6474622488021851,4.4375,4.4375,42.5,41.95500183105469
148.85000610351562,135.9499969482422,0.6584362387657166,0.6474622488021851,4.4375,4.25,43.25,42.04999923706055
138.75,134.75,0.6584362387657166,0.6145404577255249,4.5,4.375,42.5,41.25
141.22000122070312,133.9499969482422,0.6474622488021851,0.6145404577255249,4.5625,4.4375,42.54999923706055,41.75
143.0,134.3000030517578,0.6584362387657166,0.6255143880844116,5.5,4.6875,42.900001525878906,41.84999847412109
142.8300018310547,137.99000549316406,0.6584362387657166,0.6364883184432983,5.5,5.375,42.75,42.34999847412109
138.99000549316406,132.5,0.6584362387657166,0.6364883184432983,5.4375,5.0625,42.95000076293945,42.25
136.00999450683594,135.0,0.68038409948349,0.6474622488021851,5.1875,4.9375,42.79999923706055,42.0
140.39999389648438,136.5399932861328,0.68038409948349,0.6584362387657166,5.0625,5.0,43.25,42.59999847412109
137.14999389648438,132.0,0.68038409948349,0.6584362387657166,5.25,5.125,43.34999847412109,42.45000076293945
135.0,131.8800048828125,0.68038409948349,0.6474622488021851,5.3125,5.1875,43.20000076293945,42.04600143432617
134.0,127.0,0.6694101691246033,0.6474622488021851,5.4375,5.3125,43.29999923706055,42.79999923706055
133.00999450683594,129.99000549316406,0.6694101691246033,0.6364883184432983,5.375,5.125,44.5,42.70000076293945
134.0,129.42999267578125,0.6584362387657166,0.6255143880844116,5.0625,4.9375,43.75,42.54999923706055
131.5399932861328,127.5,0.6694101691246033,0.6364883184432983,4.875,4.875,43.84999847412109,43.17499923706055
132.86000061035156,128.0,0.6694101691246033,0.6364883184432983,4.9375,4.9375,44.09999847412109,43.20000076293945
135.0,95.87999725341795,0.6694101691246033,0.6364883184432983,5.125,5.0,43.95000076293945,43.59999847412109
120.0,100.5199966430664,0.6694101691246033,0.6364883184432983,5.1875,4.875,43.84999847412109,42.95000076293945
103.5500030517578,100.0,0.6364883184432983,0.6364883184432983,5.1875,4.875,43.75,42.95000076293945
101.0,96.0,0.6694101691246033,0.6364883184432983,5.25,4.8125,44.04999923706055,43.29999923706055
97.33000183105467,91.2300033569336,0.68038409948349,0.6364883184432983,5.3125,5.125,43.650001525878906,43.150001525878906
92.56999969482422,78.79000091552734,0.68038409948349,0.6474622488021851,5.25,5.0625,43.59999847412109,42.400001525878906
79.69999694824219,56.0,0.68038409948349,0.6584362387657166,5.0625,5.0,43.650001525878906,42.150001525878906
60.54999923706055,42.119998931884766,0.68038409948349,0.6584362387657166,5.0,5.0,43.95000076293945,42.04999923706055
48.0,36.540000915527344,0.68038409948349,0.6584362387657166,5.0625,5.0,43.5,42.04999923706055
36.630001068115234,31.75,0.6694101691246033,0.6584362387657166,5.125,5.0625,43.82500076293945,42.70000076293945
32.79999923706055,30.350000381469727,0.6694101691246033,0.6474622488021851,5.125,5.0,43.84999847412109,43.04999923706055
35.380001068115234,29.850000381469727,0.6694101691246033,0.6474622488021851,5.0,4.9375,44.150001525878906,43.25
34.29999923706055,29.600000381469727,0.6584362387657166,0.6474622488021851,4.9375,4.8125,44.0,43.650001525878906
38.02000045776367,33.400001525878906,0.6584362387657166,0.6474622488021851,4.9375,4.9375,44.20000076293945,43.625
37.400001525878906,34.79999923706055,0.6694101691246033,0.6474622488021851,4.9375,4.8125,44.59999847412109,43.20000076293945
40.20000076293945,34.5099983215332,0.6694101691246033,0.6364883184432983,4.9375,4.8125,43.95000076293945,42.59999847412109
42.5,38.02999877929688,0.6584362387657166,0.6364883184432983,4.875,4.75,43.900001525878906,42.75
43.09000015258789,37.5,0.6474622488021851,0.6255143880844116,4.8125,4.75,44.25,42.59999847412109
40.34999847412109,34.599998474121094,0.6474622488021851,0.6255143880844116,4.6875,4.5625,44.70000076293945,43.29999923706055
35.0,31.75,0.6364883184432983,0.6255143880844116,4.625,4.5,44.150001525878906,43.20000076293945
33.0,30.0,0.6474622488021851,0.6255143880844116,4.6875,4.4375,46.84999847412109,42.95000076293945
30.959999084472656,26.399999618530277,0.6474622488021851,0.6255143880844116,4.875,4.75,44.150001525878906,43.150001525878906
27.6299991607666,22.1200008392334,0.6474622488021851,0.6255143880844116,4.8125,4.75,45.75,43.54999923706055
30.5,24.31999969482422,0.6474622488021851,0.6145404577255249,4.75,4.5625,44.66899871826172,43.84999847412109
28.549999237060547,24.799999237060547,0.6364883184432983,0.6145404577255249,4.5,4.25,45.04999923706055,44.34999847412109
30.01000022888184,25.549999237060547,0.6255143880844116,0.6145404577255249,4.5,4.125,45.0,44.04999923706055
27.229999542236328,24.979999542236328,0.6255143880844116,0.5925925970077515,4.8125,4.5625,44.75,43.84999847412109
29.1200008392334,26.549999237060547,0.5925925970077515,0.570644736289978,4.875,4.6875,44.04999923706055,42.59999847412109
27.290000915527344,25.479999542236328,0.6145404577255249,0.570644736289978,4.75,4.6875,44.0,43.29999923706055
