Company1_price,Company2_price,Company3_price,Company4_price
240.0,0.3990522623062134,4.1875,19.229999542236328
250.0,0.3990522623062134,4.1875,19.049999237060547
280.0,0.3890759348869324,4.0625,18.690000534057617
279.8999938964844,0.3790996372699737,4.0625,19.0
267.5,0.3391944169998169,4.1875,19.65999984741211
261.0,0.3391944169998169,4.3125,19.920000076293945
259.0,0.3591470122337341,4.375,20.059999465942383
250.0,0.3890759348869324,4.3125,20.21999931335449
260.0,0.3990522623062134,4.25,20.01000022888184
265.0,0.3990522623062134,4.25,19.989999771118164
260.04998779296875,0.4190048575401306,4.25,20.25
275.0,0.3990522623062134,4.1875,20.21999931335449
275.1000061035156,0.3990522623062134,4.0,20.5
270.0,0.3790996372699737,4.0625,21.38999938964844
270.0,0.3691233396530151,4.1875,21.190000534057617
265.0,0.3990522623062134,4.1875,21.100000381469727
268.0,0.4289811551570892,4.1875,21.299999237060547
272.0,0.4389574825763702,4.125,21.440000534057617
281.0,0.4190048575401306,4.0625,21.51000022888184
275.0,0.4389574825763702,4.0625,21.899999618530277
275.25,0.4289811551570892,4.0625,22.209999084472656
266.29998779296875,0.4489337801933288,4.0,22.030000686645508
272.0,0.4389574825763702,4.0,22.700000762939453
273.5,0.4389574825763702,4.0,22.270000457763672
285.0,0.3790996372699737,4.0,21.3700008392334
298.0,0.3391944169998169,4.0625,21.61000061035156
299.5,0.4190048575401306,4.0625,21.209999084472656
320.5,0.4289811551570892,4.0,21.21999931335449
334.0,0.4589100778102875,4.0625,21.270000457763672
320.0,0.4489337801933288,4.1875,22.0
320.0,0.4489337801933288,4.1875,23.190000534057617
326.0,0.4688864052295685,4.25,23.450000762939453
335.0,0.4688864052295685,4.25,23.209999084472656
345.0,0.4589100778102875,4.3125,23.3799991607666
352.0,0.4389574825763702,4.5,23.200000762939453
370.0,0.4389574825763702,4.5625,23.799999237060547
364.6700134277344,0.4389574825763702,5.375,24.13999938964844
365.0,0.4389574825763702,5.5,24.0
349.0,0.4190048575401306,5.4375,24.45499992370605
349.6000061035156,0.4489337801933288,5.0625,24.739999771118164
349.6000061035156,0.4589100778102875,5.0625,24.56999969482422
340.0,0.4688864052295685,5.0625,24.959999084472656
350.0,0.4589100778102875,5.0625,24.96999931335449
343.0,0.4788627028465271,5.0625,24.8799991607666
330.0,0.5187679529190063,5.125,24.309999465942383
281.1499938964844,0.4788627028465271,5.125,24.450000762939453
324.0,0.5187679529190063,5.1875,23.729999542236328
301.5,0.5387205481529236,5.375,22.56999969482422
300.0,0.5985783934593201,5.5,23.709999084472656
310.0,0.5985783934593201,5.5,24.799999237060547
310.0,0.6384835839271545,5.4375,24.700000762939453
310.0,0.6384835839271545,5.375,24.959999084472656
310.0,0.5886020660400391,5.375,24.8700008392334
310.0,0.5886020660400391,5.375,24.31999969482422
315.0,0.6185309886932373,5.3125,25.0
320.5,0.6185309886932373,5.1875,24.200000762939453
325.0,0.5985783934593201,5.125,22.5
320.25,0.6185309886932373,5.1875,23.76000022888184
320.25,0.5586731433868408,5.125,24.459999084472656
350.0,0.5187679529190063,5.1875,24.32999992370605
375.0,0.5786257386207581,5.1875,23.280000686645508
370.0,0.5387205481529236,5.3125,23.290000915527344
352.0,0.5786257386207581,5.25,23.899999618530277
352.20001220703125,0.5786257386207581,5.25,24.850000381469727
350.0,0.5786257386207581,5.1875,25.09000015258789
350.0,0.5586731433868408,5.1875,25.0
360.0,0.5786257386207581,5.25,25.270000457763672
356.0,0.5786257386207581,5.125,25.350000381469727
360.0,0.5985783934593201,5.125,25.31999969482422
370.0,0.5985783934593201,5.0625,25.01000022888184
380.9800109863281,0.6185309886932373,4.9375,25.31999969482422
443.7999877929688,0.6085546612739563,4.375,25.38999938964844
480.0,0.6235191226005554,4.5,24.700000762939453
500.0,0.6484599113464355,4.75,24.84000015258789
533.0,0.6085546612739563,4.6875,25.25
527.02001953125,0.5985783934593201,4.4375,24.34000015258789
550.0,0.6185309886932373,4.5625,25.25
600.3499755859375,0.6285073161125183,4.5625,25.299999237060547
619.8800048828125,0.5985783934593201,4.5,25.3700008392334
672.8300170898438,0.5886020660400391,4.4375,25.38999938964844
703.969970703125,0.6085546612739563,4.4375,24.8700008392334
622.1799926757812,0.5786257386207581,4.5625,24.530000686645508
575.0,0.5786257386207581,4.6875,24.209999084472656
615.0,0.5886020660400391,4.6875,25.0
578.0,0.6085546612739563,4.625,25.381999969482425
560.010009765625,0.5886020660400391,4.5625,25.399999618530277
588.3099975585938,0.5886020660400391,4.4375,25.065000534057617
533.989990234375,0.5886020660400391,4.4375,24.850000381469727
518.989990234375,0.5886020660400391,4.375,25.200000762939453
511.0,0.5886020660400391,4.375,25.209999084472656
550.0,0.5786257386207581,4.375,25.5
600.0,0.5786257386207581,4.375,25.920000076293945
615.0,0.5387205481529236,4.4375,25.90999984741211
650.010009765625,0.5387205481529236,4.375,26.11000061035156
625.0599975585938,0.5586731433868408,4.1875,25.920000076293945
612.0,0.5486968159675598,4.1875,26.040000915527344
612.7899780273438,0.5686494708061218,4.1875,26.0
624.9000244140625,0.5686494708061218,4.0625,25.96999931335449
640.0,0.5486968159675598,4.0625,25.96999931335449
638.0,0.5586731433868408,4.1875,26.0
636.8099975585938,0.4888390004634857,4.1875,26.0
640.0,0.4788627028465271,4.25,26.0
640.010009765625,0.4788627028465271,4.25,26.36000061035156
623.3599853515625,0.4788627028465271,4.25,26.309999465942383
600.0,0.4888390004634857,4.25,26.25
617.1099853515625,0.4888390004634857,4.25,27.32999992370605
585.0,0.4888390004634857,4.25,27.489999771118164
570.8200073242188,0.4838508665561676,4.3125,27.450000762939453
599.0,0.4788627028465271,4.3125,27.350000381469727
620.0,0.5087916254997253,4.3125,27.65999984741211
625.0,0.5287442207336426,4.3125,27.739999771118164
625.0,0.5486968159675598,4.4375,27.850000381469727
696.25,0.5686494708061218,4.6875,28.0
718.97998046875,0.5786257386207581,4.8125,27.920000076293945
720.0,0.5586731433868408,5.0,28.350000381469727
720.0,0.5586731433868408,4.9375,28.020000457763672
720.0,0.5586731433868408,4.9375,26.420000076293945
735.0,0.5287442207336426,4.875,26.149999618530277
749.989990234375,0.5686494708061218,4.75,26.11000061035156
790.0,0.5486968159675598,4.6875,26.170000076293945
871.25,0.5187679529190063,4.6875,26.600000381469727
897.0,0.5486968159675598,4.6875,26.770000457763672
900.0,0.5486968159675598,4.8125,26.200000762939453
899.989990234375,0.5486968159675598,4.875,27.420000076293945
970.0,0.5486968159675598,4.875,26.4950008392334
966.0800170898438,0.5387205481529236,4.875,26.950000762939453
1000.0,0.5287442207336426,4.875,27.5
1028.9300537109375,0.5187679529190063,4.8125,27.36000061035156
1079.949951171875,0.5187679529190063,4.75,27.5
1034.8900146484375,0.5287442207336426,4.75,27.75
982.0499877929688,0.5586731433868408,4.8125,27.700000762939453
998.0,0.6185309886932373,4.8125,27.549999237060547
900.0,0.6085546612739563,4.8125,27.440000534057617
854.010009765625,0.5985783934593201,4.8125,27.100000381469727
865.6199951171875,0.6085546612739563,4.6875,28.0
901.0,0.5786257386207581,4.6875,27.75
900.0,0.6085546612739563,4.75,27.549999237060547
903.0,0.6285073161125183,4.6875,26.950000762939453
914.0,0.6285073161125183,4.5,27.700000762939453
918.3599853515624,0.6285073161125183,4.25,28.0
902.010009765625,0.5886020660400391,4.25,27.5
925.0,0.5985783934593201,4.25,26.75
908.0,0.5886020660400391,4.3125,26.299999237060547
912.0,0.6484599113464355,4.375,26.200000762939453
929.47998046875,0.708317756652832,4.5,26.774999618530277
985.0,0.698341429233551,4.5,25.950000762939453
1025.1099853515625,0.698341429233551,4.5,25.649999618530277
1066.9200439453125,0.698341429233551,4.5625,26.049999237060547
1160.0,0.7382466793060303,4.5625,26.549999237060547
1195.0,0.708317756652832,4.5625,26.850000381469727
1150.0,0.7182940244674683,4.5625,26.899999618530277
1190.8499755859375,0.7382466793060303,4.5,27.5
1177.0,0.7482229471206665,4.5,28.200000762939453
1102.1300048828125,0.7282703518867493,4.5,31.149999618530277
1057.8299560546875,0.7681756019592285,4.625,30.649999618530277
930.1799926757812,0.818057119846344,4.75,30.850000381469727
1011.5499877929688,0.828033447265625,4.75,31.450000762939453
1013.97998046875,0.8479860424995422,4.625,30.950000762939453
1005.9500122070312,0.8479860424995422,4.625,30.899999618530277
980.0,0.808080792427063,4.625,30.75
979.0,0.808080792427063,4.625,30.899999618530277
938.0399780273438,0.808080792427063,4.5,31.049999237060547
945.0,0.7981045246124268,4.5625,30.799999237060547
950.989990234375,0.7681756019592285,4.625,30.899999618530277
880.030029296875,0.7482229471206665,4.5625,31.0
959.8400268554688,0.7581992745399475,4.5,30.950000762939453
994.97998046875,0.7981045246124268,4.5,30.649999618530277
1000.0,0.7781518697738647,4.5,30.850000381469727
985.0,0.7981045246124268,4.5,30.700000762939453
981.260009765625,0.7981045246124268,4.625,30.700000762939453
1000.0,0.7981045246124268,4.5625,30.850000381469727
1009.97998046875,0.828033447265625,4.5625,31.950000762939453
930.6500244140624,0.808080792427063,4.5625,34.04999923706055
900.0,0.818057119846344,4.5625,33.29999923706055
884.8499755859375,0.7781518697738647,4.5625,33.75
891.8900146484375,0.818057119846344,4.5625,34.25
885.0800170898438,0.8878912329673767,4.5,33.70000076293945
772.0,0.937772810459137,4.5,35.20000076293945
773.0,0.9577254056930542,4.5,35.5
761.0,1.0076069831848145,4.5,36.5
743.260009765625,0.9477490782737732,4.5,36.0
784.780029296875,0.9677017331123352,4.5,36.25
752.4000244140625,0.9976306557655334,4.4375,36.0
800.0,1.047512173652649,4.4375,35.900001525878906
828.0,1.1372989416122437,4.4375,36.0
806.0999755859375,1.0874173641204834,4.4375,36.400001525878906
798.0,1.0574884414672852,4.4375,36.150001525878906
850.0,1.0774410963058472,4.5,35.650001525878906
869.989990234375,1.1173462867736816,4.5625,35.900001525878906
954.72998046875,1.127322554588318,4.5625,35.0
1073.97998046875,1.1173462867736816,4.5625,34.849998474121094
990.2100219726562,1.0874173641204834,4.5,34.95000076293945
1060.0,1.1073700189590454,4.5625,34.79999923706055
1045.0,1.1173462867736816,4.5625,34.849998474121094
1057.1099853515625,1.1173462867736816,4.5625,34.45000076293945
1060.0,1.0973936319351196,4.5625,34.0
1085.0,1.127322554588318,4.625,33.650001525878906
1082.010009765625,1.1173462867736816,4.5625,33.45000076293945
1077.0,1.0973936319351196,4.5625,33.150001525878906
1070.0,1.0874173641204834,4.4375,33.75
1085.0,1.0774410963058472,4.5,33.70000076293945
1090.06005859375,0.9577254056930542,4.375,34.25
1172.0799560546875,0.917820155620575,4.3125,33.70000076293945
1096.9100341796875,1.017583250999451,4.375,33.599998474121094
1089.0,1.027559518814087,4.3125,33.400001525878906
1056.4000244140625,1.0774410963058472,4.3125,33.599998474121094
1050.0,1.0874173641204834,4.25,32.75
1035.0,1.0874173641204834,4.1875,32.0
1004.1500244140624,1.0973936319351196,4.0625,31.75
979.8800048828124,1.167227864265442,4.0,32.04999923706055
953.0,1.0874173641204834,4.0,33.40999984741211
950.0,1.0774410963058472,4.0,33.150001525878906
940.0,1.1372989416122437,4.0625,32.79999923706055
975.469970703125,1.1173462867736816,4.0625,33.25
960.010009765625,1.0973936319351196,4.1875,33.599998474121094
984.0,1.2071330547332764,4.125,33.75
995.0800170898438,1.19715678691864,4.125,33.900001525878906
990.989990234375,1.177204132080078,4.0625,34.900001525878906
977.5399780273438,1.2171093225479126,4.125,35.5
936.9500122070312,1.2669909000396729,4.0,36.34999847412109
950.0,1.316872477531433,4.0,36.0
993.2000122070312,1.3368250131607056,4.3125,36.67399978637695
992.010009765625,1.3567776679992676,4.375,36.75
983.989990234375,1.396682858467102,4.4375,36.650001525878906
962.0,1.3567776679992676,4.5625,36.70000076293945
875.0,1.2869435548782349,4.5,37.5
851.989990234375,1.2669909000396729,4.6875,38.650001525878906
790.0,1.316872477531433,4.8125,37.95000076293945
738.47998046875,1.276967167854309,4.875,37.20000076293945
826.1799926757812,1.2270857095718384,4.875,37.45000076293945
819.989990234375,1.2171093225479126,4.9375,37.09999847412109
820.1699829101562,1.1871803998947144,4.8125,36.84999847412109
795.7999877929688,1.0973936319351196,4.625,36.650001525878906
826.25,1.0774410963058472,4.5625,36.54999923706055
870.0,1.19715678691864,4.5,36.45000076293945
881.0,1.296919822692871,4.5,36.75
914.8900146484376,1.2570146322250366,4.5,36.900001525878906
919.5599975585938,1.2570146322250366,5.0625,36.59999847412109
966.6400146484376,1.2669909000396729,5.25,37.29999923706055
997.9400024414062,1.296919822692871,5.75,37.5
957.75,1.3268487453460691,5.75,35.599998474121094
965.3699951171876,1.2869435548782349,5.75,34.599998474121094
976.02001953125,1.296919822692871,5.375,35.29999923706055
985.0,1.296919822692871,5.5,34.400001525878906
990.0,1.3567776679992676,5.625,34.95000076293945
1060.0,1.4365880489349363,5.75,36.150001525878906
1063.969970703125,1.4565407037734983,5.75,35.70000076293945
1097.0,1.4066591262817385,5.625,36.59999847412109
1090.010009765625,1.3268487453460691,5.625,37.20000076293945
1073.5,1.3468014001846311,5.5,37.29999923706055
1089.1800537109375,1.3567776679992676,5.5,38.22499847412109
1080.0899658203125,1.3268487453460691,5.625,37.900001525878906
1099.97998046875,1.296919822692871,5.5,37.900001525878906
1096.0,1.2669909000396729,5.375,37.75
1093.0,1.2869435548782349,5.375,37.54999923706055
1094.93994140625,1.2171093225479126,5.3125,38.25
1097.5,1.1372989416122437,5.375,36.95000076293945
1016.0999755859376,1.1173462867736816,5.5,36.150001525878906
806.0,1.1871803998947144,5.5,36.70000076293945
738.0,1.2071330547332764,5.5625,37.150001525878906
809.989990234375,1.167227864265442,5.5625,36.95000076293945
845.0,1.1372989416122437,5.5625,37.45000076293945
791.0,1.127322554588318,5.5,37.54999923706055
735.0,1.14727520942688,5.5625,37.95000076293945
650.02001953125,1.1871803998947144,5.625,38.70000076293945
665.219970703125,1.2270857095718384,5.5625,39.150001525878906
695.969970703125,1.2270857095718384,5.5,39.59999847412109
640.0,1.2669909000396729,5.5,39.400001525878906
641.0999755859375,1.3368250131607056,5.5,39.45000076293945
620.0,1.3368250131607056,5.5,38.79999923706055
659.989990234375,1.276967167854309,5.5,39.25
722.97998046875,1.316872477531433,5.4375,39.34999847412109
749.989990234375,1.3268487453460691,5.5,39.150001525878906
743.989990234375,1.3268487453460691,5.5625,39.29999923706055
726.97998046875,1.276967167854309,5.8125,39.04999923706055
703.4400024414062,1.2470382452011108,5.8125,39.0
746.1699829101562,1.14727520942688,5.625,38.5
784.0,1.127322554588318,5.75,39.20000076293945
700.0,1.2071330547332764,5.75,38.900001525878906
686.0599975585938,1.2470382452011108,5.4375,38.5
695.0,1.2470382452011108,5.375,38.0
707.8599853515625,1.2370619773864746,5.5,38.0
690.0,1.2270857095718384,5.4375,38.29999923706055
700.0,1.2370619773864746,5.375,37.75
676.0,1.167227864265442,5.375,38.0
610.0,1.14727520942688,5.375,38.45000076293945
560.0,1.157251477241516,5.375,38.04999923706055
527.0,1.167227864265442,5.375,38.20000076293945
565.6500244140625,1.167227864265442,5.375,38.25
604.5,1.14727520942688,5.375,38.70000076293945
603.3599853515625,1.177204132080078,5.375,38.650001525878906
593.0,1.2071330547332764,5.375,38.34999847412109
563.47998046875,1.1871803998947144,5.5,38.20000076293945
550.030029296875,1.14727520942688,5.5,38.900001525878906
550.0,1.1372989416122437,5.5,38.25
554.4099731445312,1.1372989416122437,5.4375,39.400001525878906
552.239990234375,1.1173462867736816,5.375,39.70000076293945
575.3200073242188,1.1073700189590454,5.375,39.900001525878906
563.489990234375,1.157251477241516,5.375,39.59999847412109
580.5,1.1073700189590454,5.5,39.29999923706055
598.1500244140625,1.0574884414672852,5.5,39.20000076293945
640.0,1.067464828491211,5.4375,39.5
675.0,1.017583250999451,5.375,39.400001525878906
709.989990234375,1.047512173652649,5.3125,39.150001525878906
709.3900146484375,1.047512173652649,5.3125,37.75
722.8400268554688,1.047512173652649,5.3125,37.79999923706055
741.1199951171875,1.127322554588318,5.375,37.29999923706055
767.0,1.0774410963058472,5.25,37.79999923706055
750.0,1.067464828491211,5.25,37.5
720.0,1.047512173652649,5.25,38.54999923706055
725.0,1.047512173652649,5.25,38.79999923706055
710.969970703125,1.017583250999451,5.25,38.25
701.0,0.9876543283462524,5.125,39.09999847412109
700.0,1.0874173641204834,5.3125,39.29999923706055
702.219970703125,1.0973936319351196,5.375,38.70000076293945
690.0,1.0874173641204834,5.3125,38.54999923706055
682.010009765625,1.067464828491211,5.375,38.79999923706055
675.0,1.0874173641204834,5.3125,38.84999847412109
694.75,1.1073700189590454,5.25,39.09999847412109
702.280029296875,1.0874173641204834,5.1875,39.09999847412109
702.0,1.0874173641204834,5.3125,39.0
719.0499877929688,1.0774410963058472,5.3125,38.84999847412109
724.8800048828125,1.0774410963058472,5.5,39.54999923706055
720.0,1.1073700189590454,5.625,39.59999847412109
698.02001953125,1.0774410963058472,6.25,39.79999923706055
700.0,1.047512173652649,6.5625,39.0
706.469970703125,1.017583250999451,6.5625,38.59999847412109
683.760009765625,1.017583250999451,6.5,38.59999847412109
676.0599975585938,1.0375359058380127,6.5,38.25
687.0,1.0375359058380127,6.5625,38.04999923706055
670.6199951171875,1.017583250999451,6.8125,37.900001525878906
677.1199951171875,1.0574884414672852,7.3125,37.54999923706055
675.0,1.157251477241516,7.6875,38.25
679.780029296875,1.14727520942688,8.0,37.59999847412109
628.0,1.1372989416122437,7.8125,37.09999847412109
662.72998046875,1.14727520942688,7.75,36.84999847412109
629.989990234375,1.1073700189590454,7.875,37.150001525878906
600.010009765625,1.1073700189590454,7.875,36.79999923706055
631.0,1.1173462867736816,7.6875,36.34999847412109
667.0900268554688,1.047512173652649,7.375,36.5
690.989990234375,1.0574884414672852,7.25,36.25
698.4500122070312,1.0574884414672852,7.1875,37.400001525878906
601.0999755859375,1.027559518814087,7.3125,37.34999847412109
575.0,1.0375359058380127,7.3125,35.849998474121094
550.0499877929688,1.0076069831848145,7.25,35.5
550.0,0.9876543283462524,7.125,35.5
566.5900268554688,0.9876543283462524,7.0625,35.5
574.0,1.0973936319351196,7.0625,35.29999923706055
537.6500244140625,1.1372989416122437,7.1875,35.400001525878906
572.5,1.14727520942688,7.1875,35.599998474121094
541.0999755859375,1.127322554588318,7.25,35.29999923706055
500.0,1.2171093225479126,7.1875,33.75
507.5,1.167227864265442,7.1875,33.25
500.0,1.1173462867736816,7.1875,34.400001525878906
512.0,1.1223344802856443,7.1875,34.775001525878906
523.4299926757812,1.1173462867736816,7.1875,34.0
535.3499755859375,1.167227864265442,6.9375,33.25
580.0499877929688,1.1372989416122437,6.6875,33.0
520.0499877929688,1.1372989416122437,6.6875,32.505001068115234
475.0,1.14727520942688,6.875,32.25
480.0,1.177204132080078,6.6875,34.04999923706055
491.0499877929688,1.0375359058380127,6.5625,32.900001525878906
493.0,1.047512173652649,6.625,34.0
469.7300109863281,1.047512173652649,6.625,34.20000076293945
493.0,1.0375359058380127,6.625,34.20000076293945
513.0499877929688,0.9976306557655334,6.5625,34.650001525878906
535.989990234375,1.0574884414672852,6.5625,35.099998474121094
543.0499877929688,1.047512173652649,6.75,36.04999923706055
537.8200073242188,1.017583250999451,7.0,35.79999923706055
502.510009765625,1.0574884414672852,7.0,35.75
484.989990234375,1.1173462867736816,6.875,36.09999847412109
503.010009765625,1.1073700189590454,6.6875,36.54999923706055
490.1000061035156,1.047512173652649,6.625,36.80500030517578
495.5400085449219,1.0375359058380127,6.625,37.0
485.0700073242188,0.9976306557655334,6.6875,36.95000076293945
445.0,1.0076069831848145,6.5625,37.400001525878906
444.8699951171875,1.0076069831848145,6.4375,37.45000076293945
452.2000122070313,1.047512173652649,6.4375,37.400001525878906
446.8500061035156,1.027559518814087,6.4375,37.84999847412109
451.0,0.9976306557655334,6.5,37.34999847412109
431.0,0.9976306557655334,6.4375,38.04999923706055
433.0,0.9477490782737732,6.4375,38.29999923706055
451.5899963378906,0.8978675603866577,6.3125,38.59999847412109
451.9299926757813,0.8579623103141785,6.375,38.54999923706055
435.0,0.9577254056930542,6.4375,38.650001525878906
340.5,1.0375359058380127,6.4375,38.400001525878906
331.010009765625,1.0076069831848145,6.5,38.45000076293945
334.010009765625,1.0574884414672852,7.25,38.45000076293945
335.0,1.0774410963058472,7.9375,39.25
366.0,1.027559518814087,7.75,38.75
340.0,0.9976306557655334,7.5625,38.400001525878906
308.0,1.0076069831848145,7.4375,38.70000076293945
330.0199890136719,1.0574884414672852,7.125,39.04999923706055
337.5,1.157251477241516,7.0,38.97499847412109
326.260009765625,1.1073700189590454,6.9375,38.75
330.0,1.1372989416122437,7.125,38.84999847412109
324.6499938964844,1.1173462867736816,7.25,39.70000076293945
304.0,1.1173462867736816,7.75,38.5
308.0,1.14727520942688,7.5,39.0
207.88999938964844,1.19715678691864,7.5,38.5
197.0,1.14727520942688,7.5,37.95000076293945
221.77999877929688,1.1173462867736816,7.4375,37.0
287.239990234375,1.1372989416122437,7.375,36.75
278.5,1.0874173641204834,7.375,36.79999923706055
264.92999267578125,1.067464828491211,7.375,38.20000076293945
236.00999450683597,1.0375359058380127,7.25,37.29999923706055
250.0,1.0375359058380127,7.25,37.84999847412109
230.0500030517578,1.027559518814087,7.1875,37.70000076293945
214.6000061035156,1.027559518814087,7.125,38.5
200.0,1.017583250999451,7.1875,38.70000076293945
150.0,0.9976306557655334,7.3125,39.5
160.0,0.9976306557655334,7.3125,38.5
